SK_Day;Day;Month;Year;All
19510831;31/08/1951;1951-08;1951;ALL
19510901;01/09/1951;1951-09;1951;ALL
19510902;02/09/1951;1951-09;1951;ALL
19510903;03/09/1951;1951-09;1951;ALL
19510904;04/09/1951;1951-09;1951;ALL
19510905;05/09/1951;1951-09;1951;ALL
19510906;06/09/1951;1951-09;1951;ALL
19510907;07/09/1951;1951-09;1951;ALL
19510908;08/09/1951;1951-09;1951;ALL
19510909;09/09/1951;1951-09;1951;ALL
19510910;10/09/1951;1951-09;1951;ALL
19510911;11/09/1951;1951-09;1951;ALL
19510912;12/09/1951;1951-09;1951;ALL
19510913;13/09/1951;1951-09;1951;ALL
19510914;14/09/1951;1951-09;1951;ALL
19510915;15/09/1951;1951-09;1951;ALL
19510916;16/09/1951;1951-09;1951;ALL
19510917;17/09/1951;1951-09;1951;ALL
19510918;18/09/1951;1951-09;1951;ALL
19510919;19/09/1951;1951-09;1951;ALL
19510920;20/09/1951;1951-09;1951;ALL
19510921;21/09/1951;1951-09;1951;ALL
19510922;22/09/1951;1951-09;1951;ALL
19510923;23/09/1951;1951-09;1951;ALL
19510924;24/09/1951;1951-09;1951;ALL
19510925;25/09/1951;1951-09;1951;ALL
19510926;26/09/1951;1951-09;1951;ALL
19510927;27/09/1951;1951-09;1951;ALL
19510928;28/09/1951;1951-09;1951;ALL
19510929;29/09/1951;1951-09;1951;ALL
19510930;30/09/1951;1951-09;1951;ALL
19511001;01/10/1951;1951-10;1951;ALL
19511002;02/10/1951;1951-10;1951;ALL
19511003;03/10/1951;1951-10;1951;ALL
19511004;04/10/1951;1951-10;1951;ALL
19511005;05/10/1951;1951-10;1951;ALL
19511006;06/10/1951;1951-10;1951;ALL
19511007;07/10/1951;1951-10;1951;ALL
19511008;08/10/1951;1951-10;1951;ALL
19511009;09/10/1951;1951-10;1951;ALL
19511010;10/10/1951;1951-10;1951;ALL
19511011;11/10/1951;1951-10;1951;ALL
19511012;12/10/1951;1951-10;1951;ALL
19511013;13/10/1951;1951-10;1951;ALL
19511014;14/10/1951;1951-10;1951;ALL
19511015;15/10/1951;1951-10;1951;ALL
19511016;16/10/1951;1951-10;1951;ALL
19511017;17/10/1951;1951-10;1951;ALL
19511018;18/10/1951;1951-10;1951;ALL
19511019;19/10/1951;1951-10;1951;ALL
19511020;20/10/1951;1951-10;1951;ALL
19511021;21/10/1951;1951-10;1951;ALL
19511022;22/10/1951;1951-10;1951;ALL
19511023;23/10/1951;1951-10;1951;ALL
19511024;24/10/1951;1951-10;1951;ALL
19511025;25/10/1951;1951-10;1951;ALL
19511026;26/10/1951;1951-10;1951;ALL
19511027;27/10/1951;1951-10;1951;ALL
19511028;28/10/1951;1951-10;1951;ALL
19511029;29/10/1951;1951-10;1951;ALL
19511030;30/10/1951;1951-10;1951;ALL
19511031;31/10/1951;1951-10;1951;ALL
19511101;01/11/1951;1951-11;1951;ALL
19511102;02/11/1951;1951-11;1951;ALL
19511103;03/11/1951;1951-11;1951;ALL
19511104;04/11/1951;1951-11;1951;ALL
19511105;05/11/1951;1951-11;1951;ALL
19511106;06/11/1951;1951-11;1951;ALL
19511107;07/11/1951;1951-11;1951;ALL
19511108;08/11/1951;1951-11;1951;ALL
19511109;09/11/1951;1951-11;1951;ALL
19511110;10/11/1951;1951-11;1951;ALL
19511111;11/11/1951;1951-11;1951;ALL
19511112;12/11/1951;1951-11;1951;ALL
19511113;13/11/1951;1951-11;1951;ALL
19511114;14/11/1951;1951-11;1951;ALL
19511115;15/11/1951;1951-11;1951;ALL
19511116;16/11/1951;1951-11;1951;ALL
19511117;17/11/1951;1951-11;1951;ALL
19511118;18/11/1951;1951-11;1951;ALL
19511119;19/11/1951;1951-11;1951;ALL
19511120;20/11/1951;1951-11;1951;ALL
19511121;21/11/1951;1951-11;1951;ALL
19511122;22/11/1951;1951-11;1951;ALL
19511123;23/11/1951;1951-11;1951;ALL
19511124;24/11/1951;1951-11;1951;ALL
19511125;25/11/1951;1951-11;1951;ALL
19511126;26/11/1951;1951-11;1951;ALL
19511127;27/11/1951;1951-11;1951;ALL
19511128;28/11/1951;1951-11;1951;ALL
19511129;29/11/1951;1951-11;1951;ALL
19511130;30/11/1951;1951-11;1951;ALL
19511201;01/12/1951;1951-12;1951;ALL
19511202;02/12/1951;1951-12;1951;ALL
19511203;03/12/1951;1951-12;1951;ALL
19511204;04/12/1951;1951-12;1951;ALL
19511205;05/12/1951;1951-12;1951;ALL
19511206;06/12/1951;1951-12;1951;ALL
19511207;07/12/1951;1951-12;1951;ALL
19511208;08/12/1951;1951-12;1951;ALL
19511209;09/12/1951;1951-12;1951;ALL
19511210;10/12/1951;1951-12;1951;ALL
19511211;11/12/1951;1951-12;1951;ALL
19511212;12/12/1951;1951-12;1951;ALL
19511213;13/12/1951;1951-12;1951;ALL
19511214;14/12/1951;1951-12;1951;ALL
19511215;15/12/1951;1951-12;1951;ALL
19511216;16/12/1951;1951-12;1951;ALL
19511217;17/12/1951;1951-12;1951;ALL
19511218;18/12/1951;1951-12;1951;ALL
19511219;19/12/1951;1951-12;1951;ALL
19511220;20/12/1951;1951-12;1951;ALL
19511221;21/12/1951;1951-12;1951;ALL
19511222;22/12/1951;1951-12;1951;ALL
19511223;23/12/1951;1951-12;1951;ALL
19511224;24/12/1951;1951-12;1951;ALL
19511225;25/12/1951;1951-12;1951;ALL
19511226;26/12/1951;1951-12;1951;ALL
19511227;27/12/1951;1951-12;1951;ALL
19511228;28/12/1951;1951-12;1951;ALL
19511229;29/12/1951;1951-12;1951;ALL
19511230;30/12/1951;1951-12;1951;ALL
19511231;31/12/1951;1951-12;1951;ALL
19520101;01/01/1952;1952-01;1952;ALL
19520102;02/01/1952;1952-01;1952;ALL
19520103;03/01/1952;1952-01;1952;ALL
19520104;04/01/1952;1952-01;1952;ALL
19520105;05/01/1952;1952-01;1952;ALL
19520106;06/01/1952;1952-01;1952;ALL
19520107;07/01/1952;1952-01;1952;ALL
19520108;08/01/1952;1952-01;1952;ALL
19520109;09/01/1952;1952-01;1952;ALL
19520110;10/01/1952;1952-01;1952;ALL
19520111;11/01/1952;1952-01;1952;ALL
19520112;12/01/1952;1952-01;1952;ALL
19520113;13/01/1952;1952-01;1952;ALL
19520114;14/01/1952;1952-01;1952;ALL
19520115;15/01/1952;1952-01;1952;ALL
19520116;16/01/1952;1952-01;1952;ALL
19520117;17/01/1952;1952-01;1952;ALL
19520118;18/01/1952;1952-01;1952;ALL
19520119;19/01/1952;1952-01;1952;ALL
19520120;20/01/1952;1952-01;1952;ALL
19520121;21/01/1952;1952-01;1952;ALL
19520122;22/01/1952;1952-01;1952;ALL
19520123;23/01/1952;1952-01;1952;ALL
19520124;24/01/1952;1952-01;1952;ALL
19520125;25/01/1952;1952-01;1952;ALL
19520126;26/01/1952;1952-01;1952;ALL
19520127;27/01/1952;1952-01;1952;ALL
19520128;28/01/1952;1952-01;1952;ALL
19520129;29/01/1952;1952-01;1952;ALL
19520130;30/01/1952;1952-01;1952;ALL
19520131;31/01/1952;1952-01;1952;ALL
19520201;01/02/1952;1952-02;1952;ALL
19520202;02/02/1952;1952-02;1952;ALL
19520203;03/02/1952;1952-02;1952;ALL
19520204;04/02/1952;1952-02;1952;ALL
19520205;05/02/1952;1952-02;1952;ALL
19520206;06/02/1952;1952-02;1952;ALL
19520207;07/02/1952;1952-02;1952;ALL
19520208;08/02/1952;1952-02;1952;ALL
19520209;09/02/1952;1952-02;1952;ALL
19520210;10/02/1952;1952-02;1952;ALL
19520211;11/02/1952;1952-02;1952;ALL
19520212;12/02/1952;1952-02;1952;ALL
19520213;13/02/1952;1952-02;1952;ALL
19520214;14/02/1952;1952-02;1952;ALL
19520215;15/02/1952;1952-02;1952;ALL
19520216;16/02/1952;1952-02;1952;ALL
19520217;17/02/1952;1952-02;1952;ALL
19520218;18/02/1952;1952-02;1952;ALL
19520219;19/02/1952;1952-02;1952;ALL
19520220;20/02/1952;1952-02;1952;ALL
19520221;21/02/1952;1952-02;1952;ALL
19520222;22/02/1952;1952-02;1952;ALL
19520223;23/02/1952;1952-02;1952;ALL
19520224;24/02/1952;1952-02;1952;ALL
19520225;25/02/1952;1952-02;1952;ALL
19520226;26/02/1952;1952-02;1952;ALL
19520227;27/02/1952;1952-02;1952;ALL
19520228;28/02/1952;1952-02;1952;ALL
19520229;29/02/1952;1952-02;1952;ALL
19520301;01/03/1952;1952-03;1952;ALL
19520302;02/03/1952;1952-03;1952;ALL
19520303;03/03/1952;1952-03;1952;ALL
19520304;04/03/1952;1952-03;1952;ALL
19520305;05/03/1952;1952-03;1952;ALL
19520306;06/03/1952;1952-03;1952;ALL
19520307;07/03/1952;1952-03;1952;ALL
19520308;08/03/1952;1952-03;1952;ALL
19520309;09/03/1952;1952-03;1952;ALL
19520310;10/03/1952;1952-03;1952;ALL
19520311;11/03/1952;1952-03;1952;ALL
19520312;12/03/1952;1952-03;1952;ALL
19520313;13/03/1952;1952-03;1952;ALL
19520314;14/03/1952;1952-03;1952;ALL
19520315;15/03/1952;1952-03;1952;ALL
19520316;16/03/1952;1952-03;1952;ALL
19520317;17/03/1952;1952-03;1952;ALL
19520318;18/03/1952;1952-03;1952;ALL
19520319;19/03/1952;1952-03;1952;ALL
19520320;20/03/1952;1952-03;1952;ALL
19520321;21/03/1952;1952-03;1952;ALL
19520322;22/03/1952;1952-03;1952;ALL
19520323;23/03/1952;1952-03;1952;ALL
19520324;24/03/1952;1952-03;1952;ALL
19520325;25/03/1952;1952-03;1952;ALL
19520326;26/03/1952;1952-03;1952;ALL
19520327;27/03/1952;1952-03;1952;ALL
19520328;28/03/1952;1952-03;1952;ALL
19520329;29/03/1952;1952-03;1952;ALL
19520330;30/03/1952;1952-03;1952;ALL
19520331;31/03/1952;1952-03;1952;ALL
19520401;01/04/1952;1952-04;1952;ALL
19520402;02/04/1952;1952-04;1952;ALL
19520403;03/04/1952;1952-04;1952;ALL
19520404;04/04/1952;1952-04;1952;ALL
19520405;05/04/1952;1952-04;1952;ALL
19520406;06/04/1952;1952-04;1952;ALL
19520407;07/04/1952;1952-04;1952;ALL
19520408;08/04/1952;1952-04;1952;ALL
19520409;09/04/1952;1952-04;1952;ALL
19520410;10/04/1952;1952-04;1952;ALL
19520411;11/04/1952;1952-04;1952;ALL
19520412;12/04/1952;1952-04;1952;ALL
19520413;13/04/1952;1952-04;1952;ALL
19520414;14/04/1952;1952-04;1952;ALL
19520415;15/04/1952;1952-04;1952;ALL
19520416;16/04/1952;1952-04;1952;ALL
19520417;17/04/1952;1952-04;1952;ALL
19520418;18/04/1952;1952-04;1952;ALL
19520419;19/04/1952;1952-04;1952;ALL
19520420;20/04/1952;1952-04;1952;ALL
19520421;21/04/1952;1952-04;1952;ALL
19520422;22/04/1952;1952-04;1952;ALL
19520423;23/04/1952;1952-04;1952;ALL
19520424;24/04/1952;1952-04;1952;ALL
19520425;25/04/1952;1952-04;1952;ALL
19520426;26/04/1952;1952-04;1952;ALL
19520427;27/04/1952;1952-04;1952;ALL
19520428;28/04/1952;1952-04;1952;ALL
19520429;29/04/1952;1952-04;1952;ALL
19520430;30/04/1952;1952-04;1952;ALL
19520501;01/05/1952;1952-05;1952;ALL
19520502;02/05/1952;1952-05;1952;ALL
19520503;03/05/1952;1952-05;1952;ALL
19520504;04/05/1952;1952-05;1952;ALL
19520505;05/05/1952;1952-05;1952;ALL
19520506;06/05/1952;1952-05;1952;ALL
19520507;07/05/1952;1952-05;1952;ALL
19520508;08/05/1952;1952-05;1952;ALL
19520509;09/05/1952;1952-05;1952;ALL
19520510;10/05/1952;1952-05;1952;ALL
19520511;11/05/1952;1952-05;1952;ALL
19520512;12/05/1952;1952-05;1952;ALL
19520513;13/05/1952;1952-05;1952;ALL
19520514;14/05/1952;1952-05;1952;ALL
19520515;15/05/1952;1952-05;1952;ALL
19520516;16/05/1952;1952-05;1952;ALL
19520517;17/05/1952;1952-05;1952;ALL
19520518;18/05/1952;1952-05;1952;ALL
19520519;19/05/1952;1952-05;1952;ALL
19520520;20/05/1952;1952-05;1952;ALL
19520521;21/05/1952;1952-05;1952;ALL
19520522;22/05/1952;1952-05;1952;ALL
19520523;23/05/1952;1952-05;1952;ALL
19520524;24/05/1952;1952-05;1952;ALL
19520525;25/05/1952;1952-05;1952;ALL
19520526;26/05/1952;1952-05;1952;ALL
19520527;27/05/1952;1952-05;1952;ALL
19520528;28/05/1952;1952-05;1952;ALL
19520529;29/05/1952;1952-05;1952;ALL
19520530;30/05/1952;1952-05;1952;ALL
19520531;31/05/1952;1952-05;1952;ALL
19520601;01/06/1952;1952-06;1952;ALL
19520602;02/06/1952;1952-06;1952;ALL
19520603;03/06/1952;1952-06;1952;ALL
19520604;04/06/1952;1952-06;1952;ALL
19520605;05/06/1952;1952-06;1952;ALL
19520606;06/06/1952;1952-06;1952;ALL
19520607;07/06/1952;1952-06;1952;ALL
19520608;08/06/1952;1952-06;1952;ALL
19520609;09/06/1952;1952-06;1952;ALL
19520610;10/06/1952;1952-06;1952;ALL
19520611;11/06/1952;1952-06;1952;ALL
19520612;12/06/1952;1952-06;1952;ALL
19520613;13/06/1952;1952-06;1952;ALL
19520614;14/06/1952;1952-06;1952;ALL
19520615;15/06/1952;1952-06;1952;ALL
19520616;16/06/1952;1952-06;1952;ALL
19520617;17/06/1952;1952-06;1952;ALL
19520618;18/06/1952;1952-06;1952;ALL
19520619;19/06/1952;1952-06;1952;ALL
19520620;20/06/1952;1952-06;1952;ALL
19520621;21/06/1952;1952-06;1952;ALL
19520622;22/06/1952;1952-06;1952;ALL
19520623;23/06/1952;1952-06;1952;ALL
19520624;24/06/1952;1952-06;1952;ALL
19520625;25/06/1952;1952-06;1952;ALL
19520626;26/06/1952;1952-06;1952;ALL
19520627;27/06/1952;1952-06;1952;ALL
19520628;28/06/1952;1952-06;1952;ALL
19520629;29/06/1952;1952-06;1952;ALL
19520630;30/06/1952;1952-06;1952;ALL
19520701;01/07/1952;1952-07;1952;ALL
19520702;02/07/1952;1952-07;1952;ALL
19520703;03/07/1952;1952-07;1952;ALL
19520704;04/07/1952;1952-07;1952;ALL
19520705;05/07/1952;1952-07;1952;ALL
19520706;06/07/1952;1952-07;1952;ALL
19520707;07/07/1952;1952-07;1952;ALL
19520708;08/07/1952;1952-07;1952;ALL
19520709;09/07/1952;1952-07;1952;ALL
19520710;10/07/1952;1952-07;1952;ALL
19520711;11/07/1952;1952-07;1952;ALL
19520712;12/07/1952;1952-07;1952;ALL
19520713;13/07/1952;1952-07;1952;ALL
19520714;14/07/1952;1952-07;1952;ALL
19520715;15/07/1952;1952-07;1952;ALL
19520716;16/07/1952;1952-07;1952;ALL
19520717;17/07/1952;1952-07;1952;ALL
19520718;18/07/1952;1952-07;1952;ALL
19520719;19/07/1952;1952-07;1952;ALL
19520720;20/07/1952;1952-07;1952;ALL
19520721;21/07/1952;1952-07;1952;ALL
19520722;22/07/1952;1952-07;1952;ALL
19520723;23/07/1952;1952-07;1952;ALL
19520724;24/07/1952;1952-07;1952;ALL
19520725;25/07/1952;1952-07;1952;ALL
19520726;26/07/1952;1952-07;1952;ALL
19520727;27/07/1952;1952-07;1952;ALL
19520728;28/07/1952;1952-07;1952;ALL
19520729;29/07/1952;1952-07;1952;ALL
19520730;30/07/1952;1952-07;1952;ALL
19520731;31/07/1952;1952-07;1952;ALL
19520801;01/08/1952;1952-08;1952;ALL
19520802;02/08/1952;1952-08;1952;ALL
19520803;03/08/1952;1952-08;1952;ALL
19520804;04/08/1952;1952-08;1952;ALL
19520805;05/08/1952;1952-08;1952;ALL
19520806;06/08/1952;1952-08;1952;ALL
19520807;07/08/1952;1952-08;1952;ALL
19520808;08/08/1952;1952-08;1952;ALL
19520809;09/08/1952;1952-08;1952;ALL
19520810;10/08/1952;1952-08;1952;ALL
19520811;11/08/1952;1952-08;1952;ALL
19520812;12/08/1952;1952-08;1952;ALL
19520813;13/08/1952;1952-08;1952;ALL
19520814;14/08/1952;1952-08;1952;ALL
19520815;15/08/1952;1952-08;1952;ALL
19520816;16/08/1952;1952-08;1952;ALL
19520817;17/08/1952;1952-08;1952;ALL
19520818;18/08/1952;1952-08;1952;ALL
19520819;19/08/1952;1952-08;1952;ALL
19520820;20/08/1952;1952-08;1952;ALL
19520821;21/08/1952;1952-08;1952;ALL
19520822;22/08/1952;1952-08;1952;ALL
19520823;23/08/1952;1952-08;1952;ALL
19520824;24/08/1952;1952-08;1952;ALL
19520825;25/08/1952;1952-08;1952;ALL
19520826;26/08/1952;1952-08;1952;ALL
19520827;27/08/1952;1952-08;1952;ALL
19520828;28/08/1952;1952-08;1952;ALL
19520829;29/08/1952;1952-08;1952;ALL
19520830;30/08/1952;1952-08;1952;ALL
19520831;31/08/1952;1952-08;1952;ALL
19520901;01/09/1952;1952-09;1952;ALL
19520902;02/09/1952;1952-09;1952;ALL
19520903;03/09/1952;1952-09;1952;ALL
19520904;04/09/1952;1952-09;1952;ALL
19520905;05/09/1952;1952-09;1952;ALL
19520906;06/09/1952;1952-09;1952;ALL
19520907;07/09/1952;1952-09;1952;ALL
19520908;08/09/1952;1952-09;1952;ALL
19520909;09/09/1952;1952-09;1952;ALL
19520910;10/09/1952;1952-09;1952;ALL
19520911;11/09/1952;1952-09;1952;ALL
19520912;12/09/1952;1952-09;1952;ALL
19520913;13/09/1952;1952-09;1952;ALL
19520914;14/09/1952;1952-09;1952;ALL
19520915;15/09/1952;1952-09;1952;ALL
19520916;16/09/1952;1952-09;1952;ALL
19520917;17/09/1952;1952-09;1952;ALL
19520918;18/09/1952;1952-09;1952;ALL
19520919;19/09/1952;1952-09;1952;ALL
19520920;20/09/1952;1952-09;1952;ALL
19520921;21/09/1952;1952-09;1952;ALL
19520922;22/09/1952;1952-09;1952;ALL
19520923;23/09/1952;1952-09;1952;ALL
19520924;24/09/1952;1952-09;1952;ALL
19520925;25/09/1952;1952-09;1952;ALL
19520926;26/09/1952;1952-09;1952;ALL
19520927;27/09/1952;1952-09;1952;ALL
19520928;28/09/1952;1952-09;1952;ALL
19520929;29/09/1952;1952-09;1952;ALL
19520930;30/09/1952;1952-09;1952;ALL
19521001;01/10/1952;1952-10;1952;ALL
19521002;02/10/1952;1952-10;1952;ALL
19521003;03/10/1952;1952-10;1952;ALL
19521004;04/10/1952;1952-10;1952;ALL
19521005;05/10/1952;1952-10;1952;ALL
19521006;06/10/1952;1952-10;1952;ALL
19521007;07/10/1952;1952-10;1952;ALL
19521008;08/10/1952;1952-10;1952;ALL
19521009;09/10/1952;1952-10;1952;ALL
19521010;10/10/1952;1952-10;1952;ALL
19521011;11/10/1952;1952-10;1952;ALL
19521012;12/10/1952;1952-10;1952;ALL
19521013;13/10/1952;1952-10;1952;ALL
19521014;14/10/1952;1952-10;1952;ALL
19521015;15/10/1952;1952-10;1952;ALL
19521016;16/10/1952;1952-10;1952;ALL
19521017;17/10/1952;1952-10;1952;ALL
19521018;18/10/1952;1952-10;1952;ALL
19521019;19/10/1952;1952-10;1952;ALL
19521020;20/10/1952;1952-10;1952;ALL
19521021;21/10/1952;1952-10;1952;ALL
19521022;22/10/1952;1952-10;1952;ALL
19521023;23/10/1952;1952-10;1952;ALL
19521024;24/10/1952;1952-10;1952;ALL
19521025;25/10/1952;1952-10;1952;ALL
19521026;26/10/1952;1952-10;1952;ALL
19521027;27/10/1952;1952-10;1952;ALL
19521028;28/10/1952;1952-10;1952;ALL
19521029;29/10/1952;1952-10;1952;ALL
19521030;30/10/1952;1952-10;1952;ALL
19521031;31/10/1952;1952-10;1952;ALL
19521101;01/11/1952;1952-11;1952;ALL
19521102;02/11/1952;1952-11;1952;ALL
19521103;03/11/1952;1952-11;1952;ALL
19521104;04/11/1952;1952-11;1952;ALL
19521105;05/11/1952;1952-11;1952;ALL
19521106;06/11/1952;1952-11;1952;ALL
19521107;07/11/1952;1952-11;1952;ALL
19521108;08/11/1952;1952-11;1952;ALL
19521109;09/11/1952;1952-11;1952;ALL
19521110;10/11/1952;1952-11;1952;ALL
19521111;11/11/1952;1952-11;1952;ALL
19521112;12/11/1952;1952-11;1952;ALL
19521113;13/11/1952;1952-11;1952;ALL
19521114;14/11/1952;1952-11;1952;ALL
19521115;15/11/1952;1952-11;1952;ALL
19521116;16/11/1952;1952-11;1952;ALL
19521117;17/11/1952;1952-11;1952;ALL
19521118;18/11/1952;1952-11;1952;ALL
19521119;19/11/1952;1952-11;1952;ALL
19521120;20/11/1952;1952-11;1952;ALL
19521121;21/11/1952;1952-11;1952;ALL
19521122;22/11/1952;1952-11;1952;ALL
19521123;23/11/1952;1952-11;1952;ALL
19521124;24/11/1952;1952-11;1952;ALL
19521125;25/11/1952;1952-11;1952;ALL
19521126;26/11/1952;1952-11;1952;ALL
19521127;27/11/1952;1952-11;1952;ALL
19521128;28/11/1952;1952-11;1952;ALL
19521129;29/11/1952;1952-11;1952;ALL
19521130;30/11/1952;1952-11;1952;ALL
19521201;01/12/1952;1952-12;1952;ALL
19521202;02/12/1952;1952-12;1952;ALL
19521203;03/12/1952;1952-12;1952;ALL
19521204;04/12/1952;1952-12;1952;ALL
19521205;05/12/1952;1952-12;1952;ALL
19521206;06/12/1952;1952-12;1952;ALL
19521207;07/12/1952;1952-12;1952;ALL
19521208;08/12/1952;1952-12;1952;ALL
19521209;09/12/1952;1952-12;1952;ALL
19521210;10/12/1952;1952-12;1952;ALL
19521211;11/12/1952;1952-12;1952;ALL
19521212;12/12/1952;1952-12;1952;ALL
19521213;13/12/1952;1952-12;1952;ALL
19521214;14/12/1952;1952-12;1952;ALL
19521215;15/12/1952;1952-12;1952;ALL
19521216;16/12/1952;1952-12;1952;ALL
19521217;17/12/1952;1952-12;1952;ALL
19521218;18/12/1952;1952-12;1952;ALL
19521219;19/12/1952;1952-12;1952;ALL
19521220;20/12/1952;1952-12;1952;ALL
19521221;21/12/1952;1952-12;1952;ALL
19521222;22/12/1952;1952-12;1952;ALL
19521223;23/12/1952;1952-12;1952;ALL
19521224;24/12/1952;1952-12;1952;ALL
19521225;25/12/1952;1952-12;1952;ALL
19521226;26/12/1952;1952-12;1952;ALL
19521227;27/12/1952;1952-12;1952;ALL
19521228;28/12/1952;1952-12;1952;ALL
19521229;29/12/1952;1952-12;1952;ALL
19521230;30/12/1952;1952-12;1952;ALL
19521231;31/12/1952;1952-12;1952;ALL
19530101;01/01/1953;1953-01;1953;ALL
19530102;02/01/1953;1953-01;1953;ALL
19530103;03/01/1953;1953-01;1953;ALL
19530104;04/01/1953;1953-01;1953;ALL
19530105;05/01/1953;1953-01;1953;ALL
19530106;06/01/1953;1953-01;1953;ALL
19530107;07/01/1953;1953-01;1953;ALL
19530108;08/01/1953;1953-01;1953;ALL
19530109;09/01/1953;1953-01;1953;ALL
19530110;10/01/1953;1953-01;1953;ALL
19530111;11/01/1953;1953-01;1953;ALL
19530112;12/01/1953;1953-01;1953;ALL
19530113;13/01/1953;1953-01;1953;ALL
19530114;14/01/1953;1953-01;1953;ALL
19530115;15/01/1953;1953-01;1953;ALL
19530116;16/01/1953;1953-01;1953;ALL
19530117;17/01/1953;1953-01;1953;ALL
19530118;18/01/1953;1953-01;1953;ALL
19530119;19/01/1953;1953-01;1953;ALL
19530120;20/01/1953;1953-01;1953;ALL
19530121;21/01/1953;1953-01;1953;ALL
19530122;22/01/1953;1953-01;1953;ALL
19530123;23/01/1953;1953-01;1953;ALL
19530124;24/01/1953;1953-01;1953;ALL
19530125;25/01/1953;1953-01;1953;ALL
19530126;26/01/1953;1953-01;1953;ALL
19530127;27/01/1953;1953-01;1953;ALL
19530128;28/01/1953;1953-01;1953;ALL
19530129;29/01/1953;1953-01;1953;ALL
19530130;30/01/1953;1953-01;1953;ALL
19530131;31/01/1953;1953-01;1953;ALL
19530201;01/02/1953;1953-02;1953;ALL
19530202;02/02/1953;1953-02;1953;ALL
19530203;03/02/1953;1953-02;1953;ALL
19530204;04/02/1953;1953-02;1953;ALL
19530205;05/02/1953;1953-02;1953;ALL
19530206;06/02/1953;1953-02;1953;ALL
19530207;07/02/1953;1953-02;1953;ALL
19530208;08/02/1953;1953-02;1953;ALL
19530209;09/02/1953;1953-02;1953;ALL
19530210;10/02/1953;1953-02;1953;ALL
19530211;11/02/1953;1953-02;1953;ALL
19530212;12/02/1953;1953-02;1953;ALL
19530213;13/02/1953;1953-02;1953;ALL
19530214;14/02/1953;1953-02;1953;ALL
19530215;15/02/1953;1953-02;1953;ALL
19530216;16/02/1953;1953-02;1953;ALL
19530217;17/02/1953;1953-02;1953;ALL
19530218;18/02/1953;1953-02;1953;ALL
19530219;19/02/1953;1953-02;1953;ALL
19530220;20/02/1953;1953-02;1953;ALL
19530221;21/02/1953;1953-02;1953;ALL
19530222;22/02/1953;1953-02;1953;ALL
19530223;23/02/1953;1953-02;1953;ALL
19530224;24/02/1953;1953-02;1953;ALL
19530225;25/02/1953;1953-02;1953;ALL
19530226;26/02/1953;1953-02;1953;ALL
19530227;27/02/1953;1953-02;1953;ALL
19530228;28/02/1953;1953-02;1953;ALL
19530301;01/03/1953;1953-03;1953;ALL
19530302;02/03/1953;1953-03;1953;ALL
19530303;03/03/1953;1953-03;1953;ALL
19530304;04/03/1953;1953-03;1953;ALL
19530305;05/03/1953;1953-03;1953;ALL
19530306;06/03/1953;1953-03;1953;ALL
19530307;07/03/1953;1953-03;1953;ALL
19530308;08/03/1953;1953-03;1953;ALL
19530309;09/03/1953;1953-03;1953;ALL
19530310;10/03/1953;1953-03;1953;ALL
19530311;11/03/1953;1953-03;1953;ALL
19530312;12/03/1953;1953-03;1953;ALL
19530313;13/03/1953;1953-03;1953;ALL
19530314;14/03/1953;1953-03;1953;ALL
19530315;15/03/1953;1953-03;1953;ALL
19530316;16/03/1953;1953-03;1953;ALL
19530317;17/03/1953;1953-03;1953;ALL
19530318;18/03/1953;1953-03;1953;ALL
19530319;19/03/1953;1953-03;1953;ALL
19530320;20/03/1953;1953-03;1953;ALL
19530321;21/03/1953;1953-03;1953;ALL
19530322;22/03/1953;1953-03;1953;ALL
19530323;23/03/1953;1953-03;1953;ALL
19530324;24/03/1953;1953-03;1953;ALL
19530325;25/03/1953;1953-03;1953;ALL
19530326;26/03/1953;1953-03;1953;ALL
19530327;27/03/1953;1953-03;1953;ALL
19530328;28/03/1953;1953-03;1953;ALL
19530329;29/03/1953;1953-03;1953;ALL
