product_id;product_class_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth;product_subcategory;product_category;product_department;product_family;All
991;11;Even Better;Even Better Sharp Cheddar Cheese;38905882239;32.500;17.2;16.2;1;0;15;12;17.3;10.5;22.3;Cheese;Dairy;Dairy;Food;ALL
992;11;Even Better;Even Better Mild Cheddar Cheese;99338164925;17.900;8.89;6.89;0;0;7;11;16.3;5.74;14.3;Cheese;Dairy;Dairy;Food;ALL
1295;11;Booker;Booker Jack Cheese;74211649298;18.500;14.8;13.8;1;0;19;13;21.3;14.9;15.3;Cheese;Dairy;Dairy;Food;ALL
1296;11;Booker;Booker Muenster Cheese;20741801857;25.100;14.1;12.1;1;0;15;12;20.3;9.64;9.89;Cheese;Dairy;Dairy;Food;ALL
1297;11;Booker;Booker String Cheese;37317435145;16.600;21.6;18.6;1;0;30;8;11.3;17.1;4.41;Cheese;Dairy;Dairy;Food;ALL
1298;11;Booker;Booker Low Fat String Cheese;43085353970;13.400;6.3;5.3;1;0;22;8;17.3;19.6;18.5;Cheese;Dairy;Dairy;Food;ALL
1299;11;Booker;Booker Havarti Cheese;94996623396;27.600;13.8;11.8;1;1;16;12;19.5;10.5;22.9;Cheese;Dairy;Dairy;Food;ALL
1300;11;Booker;Booker Head Cheese;70002308487;14.500;17.3;15.2;1;0;19;5;17.1;13.2;21.2;Cheese;Dairy;Dairy;Food;ALL
1301;11;Booker;Booker Cheese Spread;91151344180;0.9400;8.42;5.42;1;0;25;10;5.08;19.6;10.9;Cheese;Dairy;Dairy;Food;ALL
1302;11;Booker;Booker Sharp Cheddar Cheese;24177754521;18.500;11.9;9.89;1;1;10;8;3.68;6.77;4.24;Cheese;Dairy;Dairy;Food;ALL
1303;11;Booker;Booker Mild Cheddar Cheese;14564556479;0.6800;12.2;10.1;0;0;6;9;15.3;20.3;6.03;Cheese;Dairy;Dairy;Food;ALL
218;12;Best Choice;Best Choice BBQ Potato Chips;82217710614;34.400;16.2;14.2;0;0;13;6;19.8;12;4.03;Chips;Snack Foods;Snack Foods;Food;ALL
219;12;Best Choice;Best Choice Corn Chips;11080045104;25.200;20.6;18.6;1;1;15;12;22.4;14.8;7.04;Chips;Snack Foods;Snack Foods;Food;ALL
220;12;Best Choice;Best Choice Low Fat BBQ Chips;19134665131;25.500;12.2;10.1;0;1;7;7;12.5;17.8;6.56;Chips;Snack Foods;Snack Foods;Food;ALL
225;12;Best Choice;Best Choice Potato Chips;25949503779;38.900;19.8;16.7;0;0;7;5;11.5;17.5;15.9;Chips;Snack Foods;Snack Foods;Food;ALL
240;12;Best Choice;Best Choice Low Fat Chips;33492465615;0.8600;7.13;6.13;0;1;33;12;5.62;5.04;10.9;Chips;Snack Foods;Snack Foods;Food;ALL
529;12;Fast;Fast BBQ Potato Chips;23513113856;21.900;17.7;15.7;0;1;9;9;14.5;6.88;8.27;Chips;Snack Foods;Snack Foods;Food;ALL
530;12;Fast;Fast Corn Chips;29281032681;37.600;9.41;6.4;1;0;24;11;3.38;7.67;22.7;Chips;Snack Foods;Snack Foods;Food;ALL
531;12;Fast;Fast Low Fat BBQ Chips;81192302107;0.6000;16.9;14.8;0;1;21;8;3.6;5.14;19.8;Chips;Snack Foods;Snack Foods;Food;ALL
536;12;Fast;Fast Potato Chips;70075650811;18.200;21.8;20.7;1;0;20;10;3.81;13.2;3.1;Chips;Snack Foods;Snack Foods;Food;ALL
551;12;Fast;Fast Low Fat Chips;66810898184;32.100;7.87;5.86;1;0;6;12;13.5;10.9;20.4;Chips;Snack Foods;Snack Foods;Food;ALL
840;12;Nationeel;Nationeel BBQ Potato Chips;43737130761;13.700;17;16;1;0;34;8;4.38;16.8;11.1;Chips;Snack Foods;Snack Foods;Food;ALL
841;12;Nationeel;Nationeel Corn Chips;93361698985;18.500;10.4;7.39;1;1;18;6;12.1;18.9;22.6;Chips;Snack Foods;Snack Foods;Food;ALL
842;12;Nationeel;Nationeel Low Fat BBQ Chips;42178552746;32.000;18.9;16.8;1;0;33;10;6.91;4.21;16.8;Chips;Snack Foods;Snack Foods;Food;ALL
847;12;Nationeel;Nationeel Potato Chips;70608820319;38.400;19.7;17.7;1;0;4;8;11.5;20.1;8.37;Chips;Snack Foods;Snack Foods;Food;ALL
862;12;Nationeel;Nationeel Low Fat Chips;12006705403;27.300;9.7;8.69;0;0;29;12;19.4;14.4;7.51;Chips;Snack Foods;Snack Foods;Food;ALL
1156;12;Horatio;Horatio BBQ Potato Chips;76335068345;18.200;9.16;8.15;1;1;23;13;17.3;13.2;6.59;Chips;Snack Foods;Snack Foods;Food;ALL
1157;12;Horatio;Horatio Corn Chips;97484104037;33.600;20.4;18.3;1;0;12;9;13.9;22;17.4;Chips;Snack Foods;Snack Foods;Food;ALL
1158;12;Horatio;Horatio Low Fat BBQ Chips;41727555394;13.200;14.2;12.1;0;1;35;13;15.5;6.34;16.2;Chips;Snack Foods;Snack Foods;Food;ALL
1163;12;Horatio;Horatio Potato Chips;17780160307;0.8200;16.4;15.3;1;0;14;10;7;21.2;12.3;Chips;Snack Foods;Snack Foods;Food;ALL
1178;12;Horatio;Horatio Low Fat Chips;11555708050;37.800;10.5;8.5;0;0;28;13;15.4;12.5;5.23;Chips;Snack Foods;Snack Foods;Food;ALL
1467;12;Fort West;Fort West BBQ Potato Chips;81177968382;38.800;16.1;14.1;1;1;10;6;16.7;10.4;4.55;Chips;Snack Foods;Snack Foods;Food;ALL
1468;12;Fort West;Fort West Corn Chips;78015547394;12.600;12.2;11.1;1;1;17;10;8.69;22.6;12.6;Chips;Snack Foods;Snack Foods;Food;ALL
1469;12;Fort West;Fort West Low Fat BBQ Chips;66115648150;21.300;19.3;17.2;0;0;35;9;7.43;18.9;19.8;Chips;Snack Foods;Snack Foods;Food;ALL
1474;12;Fort West;Fort West Potato Chips;35717476010;21.500;16;15;1;0;30;14;21.6;12.4;15.1;Chips;Snack Foods;Snack Foods;Food;ALL
1489;12;Fort West;Fort West Low Fat Chips;18948981165;17.300;13.3;11.3;1;0;12;11;9.74;9.82;18.9;Chips;Snack Foods;Snack Foods;Food;ALL
44;14;Club;Club Low Fat Sour Cream;50668345093;29.300;10.7;9.69;0;1;26;5;21.1;17.9;7.32;Sour Cream;Dairy;Dairy;Food;ALL
45;14;Club;Club Sour Cream;14866315722;0.5300;13.6;11.6;0;0;9;11;8.57;7.31;3.27;Sour Cream;Dairy;Dairy;Food;ALL
355;14;Carlson;Carlson Low Fat Sour Cream;87092131972;0.8100;12.2;11.1;0;0;17;7;22.2;20.3;14.4;Sour Cream;Dairy;Dairy;Food;ALL
356;14;Carlson;Carlson Sour Cream;62097817063;23.600;8.79;5.78;1;0;33;6;7.61;17;19.9;Sour Cream;Dairy;Dairy;Food;ALL
666;14;Gorilla;Gorilla Low Fat Sour Cream;95882642865;0.8900;14.5;12.5;0;1;19;7;10.1;17.4;16.9;Sour Cream;Dairy;Dairy;Food;ALL
667;14;Gorilla;Gorilla Sour Cream;90842847228;26.600;21.2;20.2;1;0;5;11;15.8;7.02;16.7;Sour Cream;Dairy;Dairy;Food;ALL
982;14;Even Better;Even Better Low Fat Sour Cream;65970433354;28.800;12.3;9.3;0;0;5;14;21.9;9.76;7.17;Sour Cream;Dairy;Dairy;Food;ALL
983;14;Even Better;Even Better Sour Cream;56357235312;0.8200;20.3;18.2;0;0;34;9;14.4;18.3;11.5;Sour Cream;Dairy;Dairy;Food;ALL
1293;14;Booker;Booker Low Fat Sour Cream;49581395983;14.400;8.25;5.25;0;1;22;6;17.3;16.2;11;Sour Cream;Dairy;Dairy;Food;ALL
1294;14;Booker;Booker Sour Cream;50775912404;17.200;6.75;4.75;1;1;13;10;9.88;19.7;20.9;Sour Cream;Dairy;Dairy;Food;ALL
43;15;Club;Club Low Fat Cottage Cheese;18711594939;16.700;17.7;15.7;1;0;33;11;15.4;3.71;10.7;Cottage Cheese;Dairy;Dairy;Food;ALL
55;15;Club;Club Large Curd Cottage Cheese;21781544089;35.000;14.3;12.3;1;0;20;7;12.3;16.8;14.2;Cottage Cheese;Dairy;Dairy;Food;ALL
354;15;Carlson;Carlson Low Fat Cottage Cheese;35180862545;22.500;9.77;8.77;0;0;8;5;20.2;7.92;17.9;Cottage Cheese;Dairy;Dairy;Food;ALL
366;15;Carlson;Carlson Large Curd Cottage Cheese;90892146229;23.600;19.6;16.6;1;0;32;11;20.3;22.7;22.7;Cottage Cheese;Dairy;Dairy;Food;ALL
665;15;Gorilla;Gorilla Low Fat Cottage Cheese;33163658976;15.700;8.79;6.78;0;0;21;8;20.3;17.8;19.3;Cottage Cheese;Dairy;Dairy;Food;ALL
677;15;Gorilla;Gorilla Large Curd Cottage Cheese;93448345065;29.600;8.58;6.57;1;0;16;5;10.1;14.2;7.27;Cottage Cheese;Dairy;Dairy;Food;ALL
981;15;Even Better;Even Better Low Fat Cottage Cheese;31726981997;12.700;19.7;17.7;0;0;20;11;19.1;7.8;20.4;Cottage Cheese;Dairy;Dairy;Food;ALL
993;15;Even Better;Even Better Large Curd Cottage Cheese;92011668086;39.500;15.9;13.8;1;1;7;12;4.21;12;3.99;Cottage Cheese;Dairy;Dairy;Food;ALL
1292;15;Booker;Booker Low Fat Cottage Cheese;54668398499;33.300;18.5;15.5;0;0;24;10;16.2;8.86;5.97;Cottage Cheese;Dairy;Dairy;Food;ALL
1304;15;Booker;Booker Large Curd Cottage Cheese;84143643975;0.6700;7.43;4.42;0;1;13;8;13.8;18.1;6.91;Cottage Cheese;Dairy;Dairy;Food;ALL
69;16;Red Spade;Red Spade Low Fat Cole Slaw;21269885897;31.000;16.7;14.7;1;1;6;11;6.13;3.69;3.28;Deli Salads;Side Dishes;Deli;Food;ALL
70;16;Red Spade;Red Spade Cole Slaw;42828248143;0.9700;8.83;6.82;0;0;6;13;16.9;12.2;12.6;Deli Salads;Side Dishes;Deli;Food;ALL
75;16;Red Spade;Red Spade Potato Salad;54000024199;0.6800;16.9;14.8;0;1;26;11;18.1;8.74;11.9;Deli Salads;Side Dishes;Deli;Food;ALL
380;16;Moms;Moms Low Fat Cole Slaw;24235411286;12.200;21.4;19.3;1;1;6;7;17.7;22.1;18.9;Deli Salads;Side Dishes;Deli;Food;ALL
381;16;Moms;Moms Cole Slaw;78433381915;23.300;10.3;8.3;1;1;23;12;22.2;3.9;21.7;Deli Salads;Side Dishes;Deli;Food;ALL
386;16;Moms;Moms Potato Salad;36818168759;22.300;16.9;13.8;1;1;15;10;14.4;9.91;19.5;Deli Salads;Side Dishes;Deli;Food;ALL
691;16;Cutting Edge;Cutting Edge Low Fat Cole Slaw;86293048262;28.500;9.66;6.65;0;0;34;14;19.7;15.7;16.3;Deli Salads;Side Dishes;Deli;Food;ALL
692;16;Cutting Edge;Cutting Edge Cole Slaw;37396603226;15.500;6.19;4.19;1;1;23;9;6.78;16.9;14.1;Deli Salads;Side Dishes;Deli;Food;ALL
697;16;Cutting Edge;Cutting Edge Potato Salad;34800965189;13.300;8.47;7.47;1;1;35;8;5.31;19.5;10.3;Deli Salads;Side Dishes;Deli;Food;ALL
1007;16;American;American Low Fat Cole Slaw;27905306220;22.700;7.26;5.26;0;1;5;7;5.29;4.83;21.4;Deli Salads;Side Dishes;Deli;Food;ALL
1008;16;American;American Cole Slaw;64435458779;0.8900;19.9;17.8;0;0;3;11;19.2;4.86;4.39;Deli Salads;Side Dishes;Deli;Food;ALL
1013;16;American;American Potato Salad;32159911990;15.500;20.7;18.7;1;1;4;7;3.31;14.1;10.9;Deli Salads;Side Dishes;Deli;Food;ALL
1318;16;Lake;Lake Low Fat Cole Slaw;22926171422;0.9300;14.4;12.3;1;0;4;10;14.8;5.63;11.4;Deli Salads;Side Dishes;Deli;Food;ALL
1319;16;Lake;Lake Cole Slaw;92095932364;16.800;13.2;10.1;0;1;33;7;8.49;3.33;6.64;Deli Salads;Side Dishes;Deli;Food;ALL
1324;16;Lake;Lake Potato Salad;54837656617;33.100;13.5;11.5;0;0;29;7;10.4;20.2;20.9;Deli Salads;Side Dishes;Deli;Food;ALL
238;17;Best Choice;Best Choice Beef Jerky;63526576161;19.700;8.17;5.17;0;1;32;8;17;13.7;3.98;Dried Meat;Snack Foods;Snack Foods;Food;ALL
549;17;Fast;Fast Beef Jerky;66082774996;16.800;10.5;9.5;1;0;34;10;13.3;19.4;8.37;Dried Meat;Snack Foods;Snack Foods;Food;ALL
860;17;Nationeel;Nationeel Beef Jerky;57831259369;23.400;17;15;1;1;31;11;21.2;21.1;18.9;Dried Meat;Snack Foods;Snack Foods;Food;ALL
1176;17;Horatio;Horatio Beef Jerky;90692868828;17.100;9.63;7.63;1;1;11;11;16.2;5.26;9.27;Dried Meat;Snack Foods;Snack Foods;Food;ALL
1487;17;Fort West;Fort West Beef Jerky;79745325446;0.9500;13.8;12.8;1;0;6;12;5.19;4.78;7.65;Dried Meat;Snack Foods;Snack Foods;Food;ALL
148;18;Denny;Denny Paper Towels;27100697159;39.500;8.94;6.93;1;0;17;9;4.75;17.3;18.5;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
149;18;Denny;Denny Soft Napkins;48249732851;24.900;17.6;16.6;1;0;27;6;6.87;14.6;5.81;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
150;18;Denny;Denny Scented Tissue;45905964970;34.500;18.6;16.6;1;0;15;14;11.4;16.9;20.5;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
151;18;Denny;Denny Toilet Paper;36292766928;29.100;12.3;10.3;1;0;12;13;17.6;9.81;17.5;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
152;18;Denny;Denny Tissues;15871854424;28.900;17.2;15.2;1;0;31;13;19.9;6.55;6.38;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
153;18;Denny;Denny Scented Toilet Tissue;96475121378;27.200;18.1;17.1;0;0;19;12;4.6;8.83;21;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
459;18;Red Wing;Red Wing Paper Towels;85356377959;0.6400;16.4;15.3;0;0;31;12;15.2;3.49;18.8;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
460;18;Red Wing;Red Wing Soft Napkins;93410997986;16.100;13.7;11.6;1;0;21;11;19.8;5.52;14.6;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
461;18;Red Wing;Red Wing Scented Tissue;81511098742;27.200;16.1;13.1;0;0;23;8;9.86;15.6;13.9;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
462;18;Red Wing;Red Wing Toilet Paper;58803485035;21.200;15.6;14.6;1;0;2;8;7.65;18.9;4.12;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
463;18;Red Wing;Red Wing Tissues;16141352057;12.500;8.28;5.27;1;0;18;12;11.9;22.9;11.4;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
464;18;Red Wing;Red Wing Scented Toilet Tissue;41454463601;35.600;15.6;14.6;1;0;20;9;7.28;21.1;14.1;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
770;18;Cormorant;Cormorant Paper Towels;12502678036;18.300;8.73;6.72;0;0;18;11;10.2;7.38;16.4;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
771;18;Cormorant;Cormorant Soft Napkins;64413947463;11.200;21.1;20.1;1;0;26;5;10.1;18.2;22.6;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
772;18;Cormorant;Cormorant Scented Tissue;39419632554;19.400;6.95;4.94;1;0;28;9;11.1;21.7;21.9;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
773;18;Cormorant;Cormorant Toilet Paper;26240512728;0.7100;10.6;7.6;1;0;32;7;9.45;22;5.8;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
774;18;Cormorant;Cormorant Tissues;60483964085;24.500;6.11;4.11;1;0;29;7;5.25;17.2;22.2;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
775;18;Cormorant;Cormorant Scented Toilet Tissue;50870766043;0.9500;20.7;19.7;1;0;7;13;18.2;9.38;22.6;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1086;18;High Quality;High Quality Paper Towels;95024550557;25.300;10.5;7.5;0;0;19;10;5.49;9.2;18.3;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1087;18;High Quality;High Quality Soft Napkins;52362417578;16.600;7.26;5.26;0;0;24;13;6.78;12;19.8;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1088;18;High Quality;High Quality Scented Tissue;88892570137;33.200;19.7;16.7;0;0;32;7;6.64;22.8;5.95;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1089;18;High Quality;High Quality Toilet Paper;81566073298;24.700;7.36;5.36;1;0;7;9;4.93;3.14;9.8;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1090;18;High Quality;High Quality Tissues;76116951107;21.500;7.88;4.88;1;0;4;9;6.04;6.5;9.66;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1091;18;High Quality;High Quality Scented Toilet Tissue;38028220534;35.600;11.5;9.5;1;0;13;11;4.33;6.75;13.5;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1397;18;Sunset;Sunset Paper Towels;45586578249;14.300;10.2;7.19;0;0;5;7;17.1;18.1;21.1;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1398;18;Sunset;Sunset Soft Napkins;79830029606;31.500;9.38;8.38;1;0;35;11;11.4;22.4;16.4;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1399;18;Sunset;Sunset Scented Tissue;70216831564;17.800;11.6;10.6;1;0;31;10;22.8;3.76;15.6;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1400;18;Sunset;Sunset Toilet Paper;49795919060;0.8600;8;7;0;0;29;13;15.8;15.8;16.7;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1401;18;Sunset;Sunset Tissues;99420487284;15.900;10.2;8.19;0;0;31;7;7.32;17;16;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
1402;18;Sunset;Sunset Scented Toilet Tissue;72139471173;25.900;9.43;7.43;0;0;20;7;21.5;21.4;11.2;Paper Wipes;Paper Products;Household;Non-Consumable;ALL
4;19;Washington;Washington Cream Soda;64412155747;36.400;10.6;9.6;1;0;26;10;22.9;18.9;7.93;Soda;Carbonated Beverages;Beverages;Drink;ALL
5;19;Washington;Washington Diet Soda;85561191439;21.900;6.66;4.65;1;0;7;10;20.7;21.9;19.2;Soda;Carbonated Beverages;Beverages;Drink;ALL
6;19;Washington;Washington Cola;29804642796;11.500;15.8;13.8;0;0;14;10;6.42;18.1;21.3;Soda;Carbonated Beverages;Beverages;Drink;ALL
7;19;Washington;Washington Diet Cola;20191444754;26.100;18;17;1;0;11;7;15;16.9;21;Soda;Carbonated Beverages;Beverages;Drink;ALL
315;19;Excellent;Excellent Cream Soda;69255055785;0.9600;15.5;14.5;0;0;29;12;18;7.06;4.09;Soda;Carbonated Beverages;Beverages;Drink;ALL
316;19;Excellent;Excellent Diet Soda;77309675812;13.100;7.28;5.28;1;0;22;9;16.8;4.27;21.6;Soda;Carbonated Beverages;Beverages;Drink;ALL
317;19;Excellent;Excellent Cola;65409776568;21.800;13.1;11.1;1;0;22;14;7.56;10.2;19.8;Soda;Carbonated Beverages;Beverages;Drink;ALL
318;19;Excellent;Excellent Diet Cola;42702162861;24.700;17.8;16.7;1;0;8;12;9.17;10.5;13.3;Soda;Carbonated Beverages;Beverages;Drink;ALL
626;19;Token;Token Cream Soda;21094501614;12.900;6.73;4.73;0;0;9;14;9.79;12;15.3;Soda;Carbonated Beverages;Beverages;Drink;ALL
627;19;Token;Token Diet Soda;73005771040;17.000;7.64;4.63;1;0;31;13;14.4;14.2;10.1;Soda;Carbonated Beverages;Beverages;Drink;ALL
628;19;Token;Token Cola;48011456131;14.000;16.4;14.3;1;0;12;13;16.5;11.5;17.3;Soda;Carbonated Beverages;Beverages;Drink;ALL
629;19;Token;Token Diet Cola;69160491824;0.5500;10;8;0;0;10;12;22.7;4.44;14.3;Soda;Carbonated Beverages;Beverages;Drink;ALL
942;19;Fabulous;Fabulous Cream Soda;79714244008;23.400;17.7;14.7;0;0;13;13;7.84;6.4;16.4;Soda;Carbonated Beverages;Beverages;Drink;ALL
943;19;Fabulous;Fabulous Diet Soda;37052111029;24.700;18.6;16.6;1;0;1;12;12.4;8.69;11.2;Soda;Carbonated Beverages;Beverages;Drink;ALL
944;19;Fabulous;Fabulous Cola;73582263588;0.8800;16.4;15.3;1;0;17;13;19.9;14;21.9;Soda;Carbonated Beverages;Beverages;Drink;ALL
945;19;Fabulous;Fabulous Diet Cola;66255766749;22.800;12.3;9.3;0;0;5;12;19.2;8.24;13.2;Soda;Carbonated Beverages;Beverages;Drink;ALL
1253;19;Skinner;Skinner Cream Soda;88506557345;17.100;8.77;5.77;1;0;27;9;10.7;17.2;16.4;Soda;Carbonated Beverages;Beverages;Drink;ALL
1254;19;Skinner;Skinner Diet Soda;32750008702;36.700;8.31;7.31;1;0;7;9;8.52;20.5;6.56;Soda;Carbonated Beverages;Beverages;Drink;ALL
1255;19;Skinner;Skinner Cola;23136810660;12.400;20.7;18.7;1;0;14;10;9.12;7;12.6;Soda;Carbonated Beverages;Beverages;Drink;ALL
1256;19;Skinner;Skinner Diet Cola;26618028283;12.200;15.2;13.1;1;0;29;9;21.5;22.1;19.4;Soda;Carbonated Beverages;Beverages;Drink;ALL
154;20;Denny;Denny Room Freshener;69194105267;19.600;16.8;13.7;1;0;16;11;16.1;9.84;21.5;Deodorizers;Cleaning Supplies;Household;Non-Consumable;ALL
465;20;Red Wing;Red Wing Room Freshener;34127966761;29.500;15.2;13.1;0;0;35;9;5.06;4.5;4.26;Deodorizers;Cleaning Supplies;Household;Non-Consumable;ALL
776;20;Cormorant;Cormorant Room Freshener;30449853539;38.900;6.21;4.21;1;0;17;6;3.41;8.36;12.2;Deodorizers;Cleaning Supplies;Household;Non-Consumable;ALL
1092;20;High Quality;High Quality Room Freshener;13033905625;23.800;7.97;5.96;1;0;21;14;4.2;17.6;19.6;Deodorizers;Cleaning Supplies;Household;Non-Consumable;ALL
1403;20;Sunset;Sunset Room Freshener;67099675536;24.400;15.7;13.6;1;0;11;6;14.2;15.2;4.29;Deodorizers;Cleaning Supplies;Household;Non-Consumable;ALL
142;22;Denny;Denny Toilet Bowl Cleaner;97874301075;23.200;8.48;6.47;0;0;11;5;11.4;17.2;18.7;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
143;22;Denny;Denny Counter Cleaner;31310037970;24.600;9.39;7.39;0;0;5;8;16;19.5;13.4;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
144;22;Denny;Denny Glass Cleaner;67840190529;0.5100;20.3;18.2;1;0;2;7;22.2;12.6;9.96;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
453;22;Red Wing;Red Wing Toilet Bowl Cleaner;74269306063;29.200;19.4;18.3;1;0;24;6;22.6;19.2;17.9;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
454;22;Red Wing;Red Wing Counter Cleaner;18512757420;0.9300;14;12;0;0;3;6;15;14.3;4.68;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
455;22;Red Wing;Red Wing Glass Cleaner;64571403861;16.800;10.4;7.39;1;0;11;7;15.6;20.7;10.8;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
764;22;Cormorant;Cormorant Toilet Bowl Cleaner;89919920563;38.100;15.9;13.8;0;0;32;7;8.31;19;4.2;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
765;22;Cormorant;Cormorant Counter Cleaner;18998720049;19.200;19.6;16.6;0;0;36;6;6.6;19.2;8.06;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
766;22;Cormorant;Cormorant Glass Cleaner;20193236470;0.6200;20.1;18.1;1;0;3;9;7.71;22.6;7.91;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1080;22;High Quality;High Quality Toilet Bowl Cleaner;50860906243;21.900;21.8;20.7;1;0;27;7;4.8;13.3;19.8;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1081;22;High Quality;High Quality Counter Cleaner;63898255228;29.100;9.51;7.51;0;0;31;14;3.09;13.5;3.67;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1082;22;High Quality;High Quality Glass Cleaner;12715108990;19.100;21.9;18.8;1;0;10;12;22.9;4.44;9.81;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1391;22;Sunset;Sunset Toilet Bowl Cleaner;63766054511;11.600;20.9;19.8;1;0;26;13;5.02;11;12.8;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1392;22;Sunset;Sunset Counter Cleaner;10296207070;0.8300;21;18;0;0;2;6;3.36;11;17.8;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
1393;22;Sunset;Sunset Glass Cleaner;26871840357;18.500;16.4;14.3;1;0;19;11;12.2;7.46;9.13;Cleaners;Cleaning Supplies;Household;Non-Consumable;ALL
215;24;Tip Top;Tip Top Lox;80295071005;0.7900;14.1;11.1;1;0;10;13;12.1;12;11.6;Fresh Fish;Seafood;Seafood;Food;ALL
526;24;Kiwi;Kiwi Lox;36971591114;22.500;18.4;16.3;1;1;31;5;20.7;18.3;17.4;Fresh Fish;Seafood;Seafood;Food;ALL
837;24;Curlew;Curlew Lox;15625659823;16.200;8.97;6.97;0;0;19;13;6.38;8.74;10.6;Fresh Fish;Seafood;Seafood;Food;ALL
1153;24;Dual City;Dual City Lox;43650195002;0.5200;18.8;16.7;1;0;33;11;22;8.64;20.4;Fresh Fish;Seafood;Seafood;Food;ALL
1464;24;Amigo;Amigo Lox;63874211907;29.600;21.4;18.3;1;0;23;6;8.91;15.7;6.85;Fresh Fish;Seafood;Seafood;Food;ALL
280;25;Great;Great Bagels;73161435723;18.100;6.29;3.28;0;0;34;7;17.5;13.7;11.4;Bagels;Bread;Baked Goods;Food;ALL
591;25;Colony;Colony Bagels;97333063483;11.700;8.72;6.72;0;1;13;8;12.9;15;20.8;Bagels;Bread;Baked Goods;Food;ALL
907;25;Fantastic;Fantastic Bagels;15043191313;34.200;6.04;4.03;1;1;27;5;17.1;12.1;10.6;Bagels;Bread;Baked Goods;Food;ALL
1218;25;Sphinx;Sphinx Bagels;40007637143;18.300;16;14;1;0;5;6;12.6;9.53;8.63;Bagels;Bread;Baked Goods;Food;ALL
1529;25;Modell;Modell Bagels;67764756083;32.700;13.9;12.8;1;0;1;5;13.3;9.35;9.54;Bagels;Bread;Baked Goods;Food;ALL
277;26;Great;Great English Muffins;68952094912;24.100;11.5;9.5;0;1;24;6;16.7;22.1;16.6;Muffins;Bread;Baked Goods;Food;ALL
278;26;Great;Great Cranberry Muffins;13195546269;33.600;8.55;5.55;1;1;2;7;14.4;9.99;9.49;Muffins;Bread;Baked Goods;Food;ALL
279;26;Great;Great Muffins;93582348227;28.200;6.44;5.44;0;1;18;5;7.53;10.1;14.5;Muffins;Bread;Baked Goods;Food;ALL
281;26;Great;Great Blueberry Muffins;32786003947;26.300;10.1;8.1;1;1;28;6;19.4;10.9;4.61;Muffins;Bread;Baked Goods;Food;ALL
588;26;Colony;Colony English Muffins;95819750428;15.400;7.55;5.55;0;0;35;8;14.4;4.41;15.1;Muffins;Bread;Baked Goods;Food;ALL
589;26;Colony;Colony Cranberry Muffins;72702810168;26.500;16.4;15.3;1;0;35;12;18.1;11.7;12.1;Muffins;Bread;Baked Goods;Food;ALL
590;26;Colony;Colony Muffins;49995196461;19.300;6.14;3.13;0;0;33;8;19.2;19;17.2;Muffins;Bread;Baked Goods;Food;ALL
